KY,top2,REP_DEM,1831825,8
WI,Castle,CON,12162,0
WI,DeLaFuente,ADP,1502,0
WI,Fox,W,47,0
WI,Hoefling,W,80,0
WI,Johnson,LIB,106674,0
WI,Keniston,W,67,0
WI,Kotlikoff,W,15,0
WI,Maldonado,W,4,0
WI,Maturen,W,284,0
WI,McMullin,W,11855,0
WI,Moorehead,WW,1770,0
WI,Scattered,W,22764,0
WI,Schoenke,W,1,0
WI,Soltysik,W,33,0
WI,Stein,WG,31072,0
WI,top2,REP_DEM,2787820,10
MT,Basiago,W,3,0
MT,Buchanan,W,2,0
MT,Castle,W,296,0
MT,DeLaFuente,ADP,1570,0
MT,Hoefling,W,10,0
MT,Johnson,LIB,28037,0
MT,Kotlikoff,W,7,0
MT,Maldonado,W,1,0
MT,McMullin,W,2297,0
MT,Morris,W,1,0
MT,PerryDarryl,W,1,0
MT,Schriner,W,1,0
MT,Smith,W,1,0
MT,Soltysik,W,1,0
MT,Stein,GRE,7970,0
MT,top2,REP_DEM,456949,3
WY,Castle,CON,2042,0
WY,DeLaFuente,IND,709,0
WY,Johnson,LIB,13287,0
WY,Scattered,W,6904,0
WY,Stein,IND,2515,0
WY,top2,REP_DEM,230392,3
IL,Anderson,W,61,0
IL,Breivogel,W,12,0
IL,Brumfield,W,5,0
IL,Castle,W,1138,0
IL,Fox,W,3,0
IL,Harper,W,1,0
IL,Hartnell,W,6,0
IL,Hoefling,W,175,0
IL,Johnson,LIB,209596,0
IL,JohnsonN,W,1,0
IL,Kotlikoff,W,82,0
IL,Lee,W,7,0
IL,Maldonado,W,20,0
IL,McKee,W,24,0
IL,McMullin,W,11655,0
IL,Meluch,W,3,0
IL,Morris,W,10,0
IL,Roberts,W,8,0
IL,Schoenke,W,25,0
IL,Seeberg,W,27,0
IL,SmithD,W,4,0
IL,Stack,W,10,0
IL,Stein,GRE,76802,0
IL,Struck,W,1,0
IL,Tyree,W,3,0
IL,Wysinger,W,1,0
IL,top2,REP_DEM,5236744,20
MD,Adams,W,44,0
MD,Bolar,W,7,0
MD,Boring,W,53,0
MD,Bowhall,W,7,0
MD,Boyles,W,5,0
MD,Breivogel,W,20,0
MD,BrownD,W,15,0
MD,BrownT,W,4,0
MD,Buchanan,W,25,0
MD,Carlisle,W,51,0
MD,Castle,W,566,0
MD,DeLaFuente,W,14,0
MD,Duncan,W,18,0
MD,Edgell,W,1,0
MD,Flippin,W,6,0
MD,Fox,W,9,0
MD,Gates,W,36,0
MD,Hartnell,W,24,0
MD,Hedges,W,5,0
MD,Hoefling,W,42,0
MD,Jennings,W,4,0
MD,Johnson,LIB,79605,0
MD,Kahn,W,18,0
MD,Keita,W,2,0
MD,Kotlikoff,W,73,0
MD,LaRiva,W,48,0
MD,Locke,W,10,0
MD,Maldonado,W,12,0
MD,Maturen,W,504,0
MD,McCarthy,W,97,0
MD,McMullin,W,9630,0
MD,Other,W,33263,0
MD,Pendleton,W,17,0
MD,Puskar,W,7,0
MD,Reid,W,53,0
MD,Schoenke,W,3,0
MD,Schriner,W,9,0
MD,Smith,W,13,0
MD,SmithC,W,11,0
MD,Soldjah,W,13,0
MD,Soltysik,W,6,0
MD,Stein,GRE,35945,0
MD,Symonette,W,10,0
MD,Terry,W,1,0
MD,Thomas,W,16,0
MD,Vakil,W,1,0
MD,Valdivia,W,11,0
MD,Vogel-Walcutt,W,2,0
MD,White,W,11,0
MD,Williams,W,1,0
MD,Wysinger,W,1,0
MD,top2,REP_DEM,2621097,10
ID,Castle,IND,4403,0
ID,Copeland,CON,2356,0
ID,DeLaFuente,IND,1373,0
ID,Johnson,LIB,28331,0
ID,McMullin,IND,46476,0
ID,Stein,IND,8496,0
ID,top2,REP_DEM,598820,4
OR,Johnson,LIB,94231,0
OR,Miscellaneous,W,72594,0
OR,Stein,PG/PRO,50002,0
OR,top2,REP_DEM,1784509,7
MO,Castle,CON,13092,0
MO,DeLaFuente,W,6,0
MO,Hoefling,W,48,0
MO,Johnson,LIB,97359,0
MO,Kotlikoff,W,28,0
MO,McMullin,W,7071,0
MO,Schoenke,W,3,0
MO,Stein,GRE,25419,0
MO,top2,REP_DEM,2665579,10
VA,AllOthers,W,33749,0
VA,Johnson,LIB,118274,0
VA,McMullin,IND,54054,0
VA,Stein,GRE,27638,0
VA,top2,REP_DEM,3750916,13
TN,Castle,W,1584,0
TN,DeLaFuente,IND,4075,0
TN,Fox,W,6,0
TN,Hoefling,W,132,0
TN,Johnson,IND,70397,0
TN,Kennedy,IND,2877,0
TN,Kotlikoff,W,20,0
TN,Limbaugh,W,53,0
TN,McMullin,W,11991,0
TN,Schoenke,W,3,0
TN,Smith,IND,7276,0
TN,Stein,IND,15993,0
TN,top2,REP_DEM,2393620,11
MI,Castle,UST,16139,0
MI,Fox,W,10,0
MI,Hartnell,W,39,0
MI,Hoefling,W,95,0
MI,Johnson,LIB,172136,0
MI,Kotlikoff,W,87,0
MI,Maturen,W,517,0
MI,McMullin,W,8177,0
MI,Moorehead,W,30,0
MI,Soltysik,NLP,2209,0
MI,Stein,GRE,51463,0
MI,top2,REP_DEM,4548382,16
AK,Castle,CON,3866,0
AK,DeLaFuente,NAF,1240,0
AK,Johnson,LIB,18725,0
AK,Scattered,W,9201,0
AK,Stein,GRE,5735,0
AK,top2,REP_DEM,279841,3
NE,Johnson,LIB,38946,0
NE,Scattered,W,16051,0
NE,Stein,BP,8775,0
NE,top2,REP_DEM,780455,5
WA,Castle,CON,17623,0
WA,Johnson,LIB,160879,0
WA,Kennedy,SWP,4307,0
WA,LaRiva,SLP,3523,0
WA,Scattered,W,107805,0
WA,Stein,GRE,58417,0
WA,top2,REP_DEM,2964465,8
LA,Castle,CON,3129,0
LA,Hoefling,LFC,1581,0
LA,Jacob,LTC,749,0
LA,Johnson,LIB,37978,0
LA,Keniston,VP,1881,0
LA,Kennedy,SWP,480,0
LA,Kotlikoff,IOC,1048,0
LA,LaRiva,SLP,446,0
LA,McMullin,CCS,8547,0
LA,Stein,GRE,14031,0
LA,White,SEA,370,0
LA,top2,REP_DEM,1958792,8
